truck_id,route_id,departure_date,estimated_arrival,delay,route_avg_temp,route_avg_wind_speed,route_avg_precip,route_avg_humidity,route_avg_visibility,route_avg_pressure,route_description,estimated_arrival_nearest_hour,departure_date_nearest_hour,origin_id,destination_id,distance,average_hours,temp_origin,wind_speed_origin,description_origin,precip_origin,humidity_origin,visibility_origin,pressure_origin,temp_destination,wind_speed_destination,description_destination,precip_destination,humidity_destination,visibility_destination,pressure_destination,avg_no_of_vehicles,accident,truck_age,load_capacity_pounds,mileage_mpg,fuel_type,driver_id,name,gender,age,experience,driving_style,ratings,vehicle_no,average_speed_mph,is_midnight,id
26803776,R-f46ed339,2019-01-26 07:00:00,2019-01-27 13:41:24,1,71.71428571428571,8.428571428571429,0.0,66.71428571428571,6.0,1016.0,Partly cloudy,2019-01-27 14:00:00,2019-01-26 07:00:00,C-3dbd8b2e,C-56b68559,1534.3,30.69,46.0,2.0,Sunny,0.0,81.0,6.0,1031.0,5.0,4.0,Cloudy,0.0,68.0,6.0,1021.0,1912.4,0.0,7.0,3000.0,15.0,gas,5c68ba4e-5,Kerry Campbell,male,51.0,23.0,proactive,6.0,26803776.0,61.3,1,5683
29077811,R-57a9c391,2019-01-22 07:00:00,2019-01-22 22:54:36,0,73.75,5.0,0.0,91.0,4.5,1015.0,Clear,2019-01-22 23:00:00,2019-01-22 07:00:00,C-841ebdcb,C-6df8beaf,795.73,15.91,64.0,11.0,Partly cloudy,0.0,79.0,6.0,1016.0,36.0,10.0,Light drizzle,0.0,99.0,2.0,1012.0,2337.733333333333,0.0,9.0,15000.0,27.0,diesel,c249bfc7-9,Emily Foster,male,48.0,5.0,proactive,3.0,29077811.0,59.83,0,5684
27585963,R-2e1e7bd2,2019-01-10 07:00:00,2019-01-10 09:10:48,0,73.5,8.5,0.0,84.5,6.0,1013.0,Clear,2019-01-10 09:00:00,2019-01-10 07:00:00,C-825b2625,C-b6e04c88,109.14,2.18,21.0,5.0,Partly cloudy,0.0,41.0,6.0,1032.0,25.0,5.0,Partly cloudy,0.0,40.0,6.0,1032.0,1979.0,0.0,7.0,15000.0,22.0,diesel,5001910e-8,Carlos Torres,male,38.0,9.0,proactive,2.0,27585963.0,63.31,0,5685
27867488,R-b7782ce9,2019-02-06 07:00:00,2019-02-07 03:15:36,1,77.6,9.8,0.0,51.8,6.0,1014.0,Patchy light rain,2019-02-07 03:00:00,2019-02-06 07:00:00,C-7212cebe,C-b5ff31cd,1012.79,20.26,10.0,4.0,Mist,0.0,96.0,1.0,1020.0,32.0,7.0,Light freezing rain,0.0,97.0,4.0,1020.0,870.1,0.0,14.0,10000.0,22.0,diesel,82de7bb8-2,Clifford Carr,male,47.0,14.0,proactive,4.0,27867488.0,60.89,1,5686
77969688,R-1c78b5ee,2019-01-07 07:00:00,2019-01-08 03:10:48,1,65.4,7.6,0.0,87.8,5.0,1012.6,Patchy rain possible,2019-01-08 03:00:00,2019-01-07 07:00:00,C-b6e04c88,C-b5ff31cd,1009.15,20.18,55.0,9.0,Overcast,0.0,81.0,6.0,1009.0,27.0,8.0,Heavy snow,0.0,65.0,1.0,1025.0,1939.0,0.0,9.0,20000.0,18.0,gas,641f9f43-7,Joseph Lopez,male,45.0,2.0,conservative,2.0,77969688.0,46.12,1,5687
24141016,R-ad9044ec,2019-01-22 07:00:00,2019-01-23 02:57:36,1,61.8,8.6,0.0,77.4,3.0,1016.4,Mist,2019-01-23 03:00:00,2019-01-22 07:00:00,C-419cd14c,C-328bd8d3,997.93,19.96,63.0,6.0,Overcast,0.0,81.0,6.0,1015.0,37.0,16.0,Moderate rain,0.1,100.0,4.0,1015.0,2094.65,0.0,12.0,15000.0,25.0,diesel,2f5e7089-b,Brian Garza,male,48.0,8.0,proactive,7.0,24141016.0,60.75,1,5688
41638642,R-7d24a7c1,2019-01-07 07:00:00,2019-01-07 20:25:12,0,28.0,14.0,0.0,88.0,3.0,1012.0,Moderate snow,2019-01-07 20:00:00,2019-01-07 07:00:00,C-6ea51d66,C-d80a1e7d,670.83,13.42,27.0,6.0,Partly cloudy,0.0,40.0,6.0,1032.0,54.0,12.0,Cloudy,0.0,91.0,6.0,1011.0,2195.230769230769,0.0,10.0,4000.0,18.0,gas,0c04b081-0,Todd Chandler,male,46.0,12.0,proactive,4.0,41638642.0,64.63,0,5689
32557240,R-2fb88d71,2019-02-10 07:00:00,2019-02-11 09:09:00,1,32.0,5.0,0.0,97.0,1.0,1011.3333333333334,Mist,2019-02-11 09:00:00,2019-02-10 07:00:00,C-451776b7,C-e6dcda92,1307.65,26.15,54.0,2.0,Light rain shower,0.0,65.0,6.0,1018.0,25.0,11.0,Moderate snow,0.0,94.0,3.0,1017.0,1973.2083333333333,0.0,11.0,4000.0,24.0,diesel,4d84655a-5,Alejandro Salinas,male,55.0,18.0,conservative,8.0,32557240.0,42.55,1,5690
50009989,R-8a2c1533,2019-01-09 07:00:00,2019-01-11 07:52:48,0,48.8,16.6,0.12000000000000002,94.2,3.0,1004.4,Heavy rain,2019-01-11 08:00:00,2019-01-09 07:00:00,C-01660979,C-3dbd8b2e,2444.07,48.88,41.0,16.0,Sunny,0.0,59.0,6.0,1002.0,46.0,4.0,Partly cloudy,0.0,73.0,6.0,1017.0,1693.6666666666667,0.0,14.0,15000.0,17.0,gas,d80008e5-c,Anthony Oconnell,male,44.0,13.0,proactive,5.0,50009989.0,61.17,1,5691
25886492,R-8c2f0c3a,2019-01-19 07:00:00,2019-01-19 21:06:36,1,64.0,6.25,0.0,63.75,6.0,1013.5,Clear,2019-01-19 21:00:00,2019-01-19 07:00:00,C-b6e04c88,C-c7cacd1d,705.5,14.11,34.0,14.0,Heavy rain,0.1,90.0,2.0,1009.0,18.0,11.0,Heavy snow,0.1,97.0,1.0,1013.0,148.14285714285714,0.0,9.0,20000.0,18.0,gas,0ebf15b7-1,Nathaniel Young,male,45.0,10.0,conservative,2.0,25886492.0,44.95,0,5692
25951646,R-e2802cdf,2019-01-16 07:00:00,2019-01-16 13:27:00,0,87.0,5.333333333333333,0.0,41.333333333333336,5.666666666666667,1007.0,Sunny,2019-01-16 13:00:00,2019-01-16 07:00:00,C-19236709,C-7212cebe,322.68,6.45,32.0,4.0,Heavy freezing drizzle,0.0,94.0,1.0,1025.0,23.0,2.0,Sunny,0.0,42.0,6.0,1028.0,1067.5714285714287,0.0,10.0,3000.0,20.0,gas,7439660a-8,Christopher Shaw,male,39.0,4.0,conservative,2.0,25951646.0,47.45,0,5693
12742295,R-30fb0047,2019-01-31 07:00:00,2019-01-31 10:21:36,0,38.5,11.0,0.0,46.0,6.0,1017.0,Partly cloudy,2019-01-31 10:00:00,2019-01-31 07:00:00,C-c4565ee8,C-d80a1e7d,167.91,3.36,-6.0,6.0,Partly cloudy,0.0,55.0,6.0,1031.0,-2.0,7.0,Partly cloudy,0.0,44.0,6.0,1034.0,1778.3333333333333,0.0,9.0,15000.0,20.0,diesel,d1a8a27c-5,Christopher Rodriguez,male,54.0,22.0,proactive,8.0,12742295.0,62.13,0,5694
29121332,R-58b26646,2019-02-12 07:00:00,2019-02-13 00:45:00,0,65.4,9.8,0.1,83.8,3.8,1019.0,Torrential rain shower,2019-02-13 01:00:00,2019-02-12 07:00:00,C-6ea51d66,C-825b2625,887.59,17.75,28.0,11.0,Overcast,0.0,51.0,4.0,1029.0,19.0,17.0,Clear,0.0,67.0,6.0,1020.0,1396.7777777777778,0.0,9.0,4000.0,23.0,diesel,1fd44b40-8,Jacob Thompson,male,46.0,4.0,proactive,4.0,29121332.0,59.33,1,5695
27433073,R-4df85ea2,2019-02-06 07:00:00,2019-02-06 19:30:36,1,54.75,12.25,0.0,75.0,6.0,1016.0,Clear,2019-02-06 20:00:00,2019-02-06 07:00:00,C-c4565ee8,C-40a81eb1,625.54,12.51,50.0,8.0,Moderate rain,0.0,98.0,4.0,1013.0,36.0,5.0,Moderate rain,0.0,86.0,5.0,1023.0,1625.75,0.0,8.0,15000.0,16.0,gas,b4e30f5e-8,Jose Terry,male,53.0,11.0,proactive,6.0,27433073.0,61.16,0,5696
31807947,R-cc212ab0,2019-02-10 07:00:00,2019-02-11 13:33:36,1,54.42857142857143,6.714285714285714,0.0,82.85714285714286,6.0,1020.2857142857143,Light rain shower,2019-02-11 14:00:00,2019-02-10 07:00:00,C-a9f2c329,C-73ae5412,1528.0,30.56,23.0,8.0,Overcast,0.0,68.0,6.0,1030.0,43.0,6.0,Sunny,0.0,33.0,6.0,1022.0,1468.9666666666667,0.0,8.0,3000.0,22.0,diesel,96a9bccb-8,Adam Ross,male,46.0,16.0,proactive,6.0,31807947.0,61.85,1,5697
51330131,R-11096a8f,2019-01-01 07:00:00,2019-01-02 08:47:24,0,48.333333333333336,15.5,0.0,87.5,6.0,1008.3333333333334,Overcast,2019-01-02 09:00:00,2019-01-01 07:00:00,C-6ea51d66,C-84f378bb,1289.28,25.79,54.0,12.0,Patchy rain possible,0.0,80.0,6.0,1005.0,23.0,7.0,Sunny,0.0,50.0,6.0,1028.0,1819.12,0.0,6.0,8608.555286521389,26.0,diesel,58852658-a,Robert Whitney,male,47.0,3.0,proactive,8.0,51330131.0,59.14,1,5698
15242565,R-235c7b3f,2019-01-19 07:00:00,2019-01-20 01:04:48,0,75.0,1.5,0.0,59.0,6.0,1012.0,Sunny,2019-01-20 01:00:00,2019-01-19 07:00:00,C-419cd14c,C-56e39a5e,904.14,18.08,55.0,17.0,Sunny,0.0,63.0,6.0,1014.0,77.0,10.0,Partly cloudy,0.0,72.0,6.0,1018.0,1980.1666666666667,0.0,13.0,20000.0,18.0,gas,0ba91fac-b,Ralph Coleman,male,44.0,2.0,conservative,3.0,15242565.0,41.43,1,5699
96362807,R-1a51696c,2019-01-19 07:00:00,2019-01-19 11:17:23,0,65.0,8.5,0.0,46.0,6.0,1012.0,Clear,2019-01-19 11:00:00,2019-01-19 07:00:00,C-a9f2c329,C-e5bfb4e5,214.41,4.29,21.0,14.0,Blizzard,0.0,90.0,0.0,1020.0,12.0,10.0,Sunny,0.0,70.0,6.0,1028.0,622.8,0.0,11.0,3000.0,14.0,gas,1ed64257-3,Steven Walton,male,43.0,10.0,proactive,3.0,96362807.0,54.95,0,5700
14541120,R-5beef1d0,2019-01-10 07:00:00,2019-01-10 15:45:36,0,51.0,8.666666666666666,0.0,77.66666666666667,5.166666666666667,1014.8333333333334,Overcast,2019-01-10 16:00:00,2019-01-10 07:00:00,C-40a81eb1,C-b25a09de,438.02,8.76,32.0,8.0,Overcast,0.0,63.0,6.0,999.0,23.0,9.0,Sunny,0.0,62.0,6.0,1023.0,2160.5,0.0,12.0,15000.0,14.0,gas,09a3aa73-5,Gary Smith,male,49.0,14.0,proactive,4.0,14541120.0,63.42,0,5701
14902476,R-17959662,2019-02-03 07:00:00,2019-02-03 17:01:12,1,70.33333333333333,7.666666666666667,0.0,85.33333333333333,5.333333333333333,1014.6666666666666,Overcast,2019-02-03 17:00:00,2019-02-03 07:00:00,C-2c9e75ef,C-6df8beaf,501.17,10.02,55.0,17.0,Partly cloudy,0.0,91.0,6.0,1009.0,46.0,10.0,Overcast,0.0,97.0,6.0,1009.0,2150.7,0.0,8.0,3000.0,26.0,diesel,347ecab4-9,Randy Brown,male,55.0,12.0,conservative,4.0,14902476.0,33.15,0,5702
63170233,R-08c77b90,2019-01-06 07:00:00,2019-01-07 08:15:36,0,51.833333333333336,11.833333333333334,0.0,88.83333333333333,6.0,1006.6666666666666,Overcast,2019-01-07 08:00:00,2019-01-06 07:00:00,C-01660979,C-84f378bb,1263.13,25.26,39.0,7.0,Partly cloudy,0.0,71.0,6.0,1012.0,52.0,12.0,Sunny,0.0,63.0,6.0,1010.0,1872.6153846153845,0.0,7.0,4000.0,22.0,diesel,6e74a2b3-0,Glenn Lewis,male,47.0,10.0,proactive,8.0,63170233.0,65.8,1,5703
22563920,R-47aae3c4,2019-01-28 07:00:00,2019-01-28 21:11:24,0,65.0,10.5,0.0,69.25,6.0,1015.5,Clear,2019-01-28 21:00:00,2019-01-28 07:00:00,C-b5282c3b,C-b5ff31cd,709.67,14.19,10.0,14.0,Heavy snow,0.0,95.0,1.0,1010.0,25.0,5.0,Clear,0.0,40.0,6.0,1020.0,149.92857142857142,0.0,11.0,20000.0,18.0,gas,4f095e16-d,Christopher Baker,male,39.0,4.0,conservative,2.0,22563920.0,39.94,0,5704
29624480,R-e33c7640,2019-02-10 07:00:00,2019-02-11 14:19:12,1,56.5,7.0,0.0,74.5,6.0,1011.25,Clear,2019-02-11 14:00:00,2019-02-10 07:00:00,C-451776b7,C-6df8beaf,1565.87,31.32,54.0,2.0,Light rain shower,0.0,65.0,6.0,1018.0,34.0,10.0,Light sleet,0.0,90.0,6.0,1016.0,1939.741935483871,0.0,8.0,6000.0,17.0,gas,84ceeb04-5,John Tucker,male,48.0,12.133540372670808,conservative,8.0,29624480.0,48.47,1,5705
26511178,R-bdcba61c,2019-01-31 07:00:00,2019-01-31 23:52:48,1,76.0,7.0,0.0,30.0,6.0,1013.0,Clear,2019-02-01 00:00:00,2019-01-31 07:00:00,C-01660979,C-e5bfb4e5,844.17,16.88,9.0,12.0,Sunny,0.0,44.0,6.0,1024.0,-11.0,4.0,Cloudy,0.0,66.0,6.0,1028.0,2380.3333333333335,0.0,12.0,6000.0,20.0,diesel,0bfe97cd-6,Robert Burgess,male,57.0,21.0,conservative,6.0,26511178.0,42.01,0,5706
14915064,R-efbffa65,2019-01-28 07:00:00,2019-01-28 14:21:36,1,77.0,7.5,0.0,73.0,6.0,1016.0,Light rain shower,2019-01-28 14:00:00,2019-01-28 07:00:00,C-328bd8d3,C-b6e04c88,368.04,7.36,19.0,12.0,Cloudy,0.0,84.0,4.0,1013.0,30.0,19.0,Blowing snow,0.0,69.0,1.0,1012.0,1376.2857142857142,0.0,9.0,3000.0,17.0,gas,ffd27bbf-4,Matthew Young,male,46.0,13.0,conservative,5.0,14915064.0,44.2,0,5707
23496275,R-cff653f0,2019-01-25 07:00:00,2019-01-26 04:01:12,1,39.0,5.0,0.0,67.6,5.2,1016.0,Clear,2019-01-26 04:00:00,2019-01-25 07:00:00,C-639c5e36,C-927ceb5e,1050.84,21.02,18.0,7.0,Cloudy,0.0,93.0,6.0,1033.0,-8.0,4.0,Cloudy,0.0,92.0,6.0,1027.0,1546.0,0.0,11.0,3000.0,17.0,gas,c2788218-0,Zachary Lee,male,45.0,11.0,conservative,8.0,23496275.0,42.49,1,5708
21873226,R-9d8aaf42,2019-01-07 07:00:00,2019-01-07 17:41:24,1,44.333333333333336,10.0,0.0,87.33333333333333,3.3333333333333335,1017.0,Freezing drizzle,2019-01-07 18:00:00,2019-01-07 07:00:00,C-ff8c0c3c,C-b5282c3b,534.55,10.69,57.0,11.0,Patchy light drizzle,0.0,83.0,4.0,1004.0,48.0,14.0,Moderate rain,0.1,91.0,4.0,1002.0,2187.2727272727275,0.0,11.0,15000.0,20.0,gas,4635b4e0-e,Mr. Ryan Spencer,male,44.0,10.0,proactive,8.0,21873226.0,65.56,0,5709
31825609,R-92e4c6e3,2019-02-03 07:00:00,2019-02-03 10:57:00,1,70.0,5.5,0.0,65.5,6.0,1023.0,Patchy rain possible,2019-02-03 11:00:00,2019-02-03 07:00:00,C-d9e9d934,C-9bbf5d8a,197.59,3.95,43.0,0.0,Sunny,0.0,82.0,6.0,1023.0,59.0,2.0,Partly cloudy,0.0,54.0,6.0,1021.0,2399.6666666666665,0.0,9.0,20000.0,27.0,diesel,78db4b86-2,Wanda Crosby,male,45.0,7.0,proactive,8.0,31825609.0,56.88,0,5710
87511111,R-0711b199,2019-02-06 07:00:00,2019-02-06 23:03:36,0,57.5,3.5,0.0,64.25,6.0,1016.25,Partly cloudy,2019-02-06 23:00:00,2019-02-06 07:00:00,C-2bd47dc5,C-fc66f0ab,802.98,16.06,36.0,4.0,Overcast,0.0,70.0,6.0,1024.0,34.0,9.0,Overcast,0.0,95.0,6.0,1016.0,2181.4375,0.0,11.0,3000.0,22.0,diesel,2e4f9185-4,Cole Krueger,male,46.0,19.0,conservative,6.0,87511111.0,49.38,0,5711
44897730,R-4febf0c1,2019-01-01 07:00:00,2019-01-01 22:48:36,1,53.0,7.0,0.025,65.25,5.0,1018.75,Clear,2019-01-01 23:00:00,2019-01-01 07:00:00,C-e5bfb4e5,C-9bbf5d8a,790.34,15.81,14.0,11.0,Patchy light snow,0.0,86.0,6.0,1029.0,50.0,4.0,Overcast,0.0,81.0,6.0,1023.0,2255.9375,0.0,11.0,10000.0,24.0,diesel,56a331e2-4,Jessica Ward,male,45.0,11.0,proactive,4.0,44897730.0,58.21,0,5712
71734543,R-03ec1b30,2019-01-22 07:00:00,2019-01-23 06:07:12,0,59.333333333333336,4.833333333333333,0.0,57.0,6.0,1013.5,Clear,2019-01-23 06:00:00,2019-01-22 07:00:00,C-2c9e75ef,C-c7cacd1d,1156.15,23.12,54.0,16.0,Overcast,0.0,85.0,6.0,1007.0,36.0,11.0,Overcast,0.0,95.0,6.0,1018.0,1372.8095238095239,0.0,7.0,10000.0,25.0,diesel,24415f14-5,John Richardson,male,52.0,24.0,proactive,4.0,71734543.0,65.17,1,5713
12642421,R-c71e40ee,2019-02-03 07:00:00,2019-02-03 14:06:36,0,74.0,6.333333333333333,0.0,62.0,6.0,1012.6666666666666,Clear,2019-02-03 14:00:00,2019-02-03 07:00:00,C-2aaf0e1a,C-40a81eb1,355.61,7.11,28.0,2.0,Mist,0.0,94.0,3.0,1021.0,41.0,4.0,Sunny,0.0,74.0,6.0,1021.0,1887.25,0.0,10.0,3000.0,25.0,diesel,bc8ebe9f-5,Jeffery Johnson,male,55.0,13.0,conservative,5.0,12642421.0,56.84,0,5714
14232365,R-476fc25f,2019-02-06 07:00:00,2019-02-06 16:52:12,0,57.0,2.0,0.0,79.0,6.0,1014.0,Clear,2019-02-06 17:00:00,2019-02-06 07:00:00,C-639c5e36,C-ef47bdcd,493.35,9.87,10.0,5.0,Partly cloudy,0.0,91.0,6.0,1014.0,34.0,19.0,Sunny,0.0,42.0,6.0,1006.0,2136.0,0.0,10.0,6000.0,21.0,diesel,9387ed01-c,John Hampton,male,50.0,6.0,proactive,3.0,14232365.0,57.6,0,5715
26768849,R-193595bb,2019-01-28 07:00:00,2019-01-28 21:55:48,0,62.0,8.25,0.0,82.25,6.0,1008.0,Clear,2019-01-28 22:00:00,2019-01-28 07:00:00,C-b5282c3b,C-40a81eb1,746.53,14.93,10.0,14.0,Heavy snow,0.0,95.0,1.0,1010.0,27.0,5.0,Partly cloudy,0.0,64.0,6.0,1019.0,150.76923076923077,0.0,8.0,4000.0,22.0,diesel,8d17386e-3,Jacob Hooper,male,45.0,12.0,conservative,6.0,26768849.0,39.05,0,5716
27618452,R-c4ae8718,2019-01-01 07:00:00,2019-01-02 04:03:36,0,78.2,7.6,0.0,36.6,6.0,1013.0,Sunny,2019-01-02 04:00:00,2019-01-01 07:00:00,C-7212cebe,C-40a81eb1,1052.88,21.06,14.0,8.0,Moderate snow,0.0,86.0,4.0,1031.0,28.0,6.0,Partly cloudy,0.0,68.0,6.0,1018.0,1840.35,0.0,9.0,15000.0,18.0,gas,2236f7dd-a,James Lynch,male,55.0,19.0,proactive,9.0,27618452.0,58.16,1,5717
29780011,R-70268c8c,2019-01-22 07:00:00,2019-01-23 05:03:36,1,68.8,8.6,0.0,65.8,6.0,1015.8,Clear,2019-01-23 05:00:00,2019-01-22 07:00:00,C-d9e9d934,C-e6dcda92,1103.1,22.06,27.0,7.0,Sunny,0.0,59.0,6.0,1040.0,14.0,7.0,Patchy heavy snow,0.0,92.0,2.0,1020.0,1838.0,0.0,15.0,4000.0,19.0,gas,9de05fb5-b,Jonathan Alexander,male,44.0,9.0,conservative,3.0,29780011.0,52.16,1,5718
86730900,R-042e208b,2019-01-04 07:00:00,2019-01-04 13:55:12,0,60.0,13.333333333333334,0.0,75.0,6.0,1015.3333333333334,Light rain shower,2019-01-04 14:00:00,2019-01-04 07:00:00,C-fc66f0ab,C-c4565ee8,345.86,6.92,34.0,6.0,Sunny,0.0,76.0,6.0,1011.0,46.0,4.0,Sunny,0.0,54.0,6.0,1007.0,2323.5714285714284,0.0,8.0,15000.0,23.0,diesel,72ba6bbb-9,Albert Hale,male,48.0,4.0,proactive,2.0,86730900.0,59.27,0,5719
30423832,R-d87e53cd,2019-01-16 07:00:00,2019-01-16 20:38:24,0,77.0,17.0,0.0,68.75,6.0,1006.5,Light rain shower,2019-01-16 21:00:00,2019-01-16 07:00:00,C-fc66f0ab,C-5d86b887,681.78,13.64,25.0,8.0,Sunny,0.0,90.0,6.0,1024.0,32.0,7.0,Partly cloudy,0.0,88.0,6.0,1026.0,2124.8571428571427,0.0,9.0,4000.0,21.0,diesel,ee8a6522-b,Nicholas Kerr,male,53.0,24.0,proactive,6.0,30423832.0,61.13,0,5720
29906375,R-60ffdd1b,2019-01-10 07:00:00,2019-01-11 03:34:47,0,60.2,7.0,0.04,77.2,4.6,1008.2,Clear,2019-01-11 04:00:00,2019-01-10 07:00:00,C-841ebdcb,C-7212cebe,1028.76,20.58,54.0,11.0,Sunny,0.0,52.0,6.0,1028.0,21.0,4.0,Clear,0.0,62.0,6.0,1027.0,1868.7368421052631,0.0,11.0,10000.0,15.0,gas,9c4d8a3a-e,Gregory Swanson,male,46.0,10.0,conservative,2.0,29906375.0,50.83,1,5721
16550307,R-d04e90bc,2019-01-10 07:00:00,2019-01-10 21:32:24,0,52.75,3.0,0.0,90.75,3.0,1019.0,Clear,2019-01-10 22:00:00,2019-01-10 07:00:00,C-841ebdcb,C-19236709,727.03,14.54,54.0,11.0,Sunny,0.0,52.0,6.0,1028.0,27.0,6.0,Clear,0.0,61.0,6.0,1028.0,2238.769230769231,0.0,11.0,4000.0,22.0,diesel,6c21e95b-1,Daniel Lewis,male,44.0,11.0,proactive,8.0,16550307.0,59.33,0,5722
80470212,R-0d31fd58,2019-01-22 07:00:00,2019-01-23 05:12:00,1,67.8,5.6,0.0,65.8,6.0,1015.4,Light rain shower,2019-01-23 05:00:00,2019-01-22 07:00:00,C-841ebdcb,C-03bb3e48,1110.11,22.2,64.0,11.0,Partly cloudy,0.0,79.0,6.0,1016.0,3.0,6.0,Clear,0.0,89.0,6.0,1020.0,1831.6363636363637,0.0,8.0,6000.0,25.0,diesel,9c30acb6-0,Daniel Duran,male,48.0,1.0,proactive,7.0,80470212.0,55.19,1,5723
16825520,R-54f525ba,2019-01-13 07:00:00,2019-01-14 04:15:00,0,61.8,6.6,0.0,70.4,6.0,1015.2,Light rain,2019-01-14 04:00:00,2019-01-13 07:00:00,C-c92599e2,C-841ebdcb,1062.45,21.25,73.0,2.0,Light rain shower,0.0,86.0,6.0,1019.0,45.0,12.0,Partly cloudy,0.0,75.0,6.0,1030.0,2030.05,0.0,11.0,3000.0,19.0,gas,6218d4cd-2,Timothy Huynh,male,54.0,22.0,conservative,4.0,16825520.0,42.4,1,5724
14875808,R-31ec9310,2019-02-12 07:00:00,2019-02-12 20:46:48,0,44.0,5.0,0.0,81.25,6.0,1014.25,Partly cloudy,2019-02-12 21:00:00,2019-02-12 07:00:00,C-927ceb5e,C-c7cacd1d,688.91,13.78,28.0,9.0,Heavy snow,0.0,94.0,1.0,1008.0,37.0,13.0,Moderate rain,0.1,91.0,4.0,999.0,729.1538461538462,0.0,7.0,3000.0,24.0,diesel,c0ddddfb-e,Michael Harrison,male,45.0,8.0,proactive,4.0,14875808.0,60.1,0,5725
12642421,R-3057ffe7,2019-01-13 07:00:00,2019-01-13 16:34:47,1,52.0,11.333333333333334,0.0,78.0,6.0,1014.3333333333334,Overcast,2019-01-13 17:00:00,2019-01-13 07:00:00,C-01660979,C-280b55fb,479.11,9.58,28.0,6.0,Patchy light snow,0.0,46.0,6.0,1031.0,27.0,4.0,Partly cloudy,0.0,85.0,6.0,1032.0,2275.1111111111113,0.0,10.0,3000.0,25.0,diesel,bc8ebe9f-5,Jeffery Johnson,male,55.0,13.0,conservative,5.0,12642421.0,56.84,0,5726
31825609,R-4cfcd3c6,2019-01-04 07:00:00,2019-01-04 11:08:24,1,63.0,5.5,0.0,51.0,6.0,1014.5,Cloudy,2019-01-04 11:00:00,2019-01-04 07:00:00,C-2aaf0e1a,C-01660979,206.83,4.14,32.0,4.0,Sunny,0.0,79.0,6.0,1016.0,43.0,9.0,Cloudy,0.0,58.0,6.0,1015.0,2295.2,0.0,9.0,20000.0,27.0,diesel,78db4b86-2,Wanda Crosby,male,45.0,7.0,proactive,8.0,31825609.0,56.88,0,5727
23471751,R-641f7e46,2019-01-22 07:00:00,2019-01-22 22:22:48,0,43.75,6.0,0.025,80.75,5.5,1016.75,Moderate rain at times,2019-01-22 22:00:00,2019-01-22 07:00:00,C-03bb3e48,C-639c5e36,769.05,15.38,9.0,14.0,Heavy snow,0.0,97.0,3.0,1021.0,16.0,11.0,Partly cloudy,0.0,88.0,6.0,1038.0,1819.8666666666666,0.0,10.0,15000.0,16.0,gas,210ca93c-0,Christopher Weaver,male,59.0,16.0,conservative,6.0,23471751.0,48.42,0,5728
10489983,R-ceabd159,2019-01-16 07:00:00,2019-01-16 11:27:00,0,66.0,14.0,0.0,89.5,6.0,1011.0,Light rain shower,2019-01-16 11:00:00,2019-01-16 07:00:00,C-594514f8,C-c4565ee8,222.41,4.45,30.0,6.0,Moderate snow,0.0,84.0,4.0,1023.0,32.0,7.0,Partly cloudy,0.0,88.0,6.0,1025.0,2098.0,0.0,9.0,10000.0,13.0,gas,8a0326ff-c,John Miller,male,49.0,7.0,proactive,3.0,10489983.0,61.35,0,5729
20792581,R-92f26285,2019-01-31 07:00:00,2019-01-31 12:15:00,0,36.0,5.0,0.0,73.0,6.0,1015.0,Clear,2019-01-31 12:00:00,2019-01-31 07:00:00,C-d80a1e7d,C-19236709,262.27,5.25,-6.0,7.0,Partly cloudy,0.0,52.0,6.0,1033.0,12.0,9.0,Overcast,0.0,64.0,6.0,1028.0,2189.6666666666665,0.0,10.0,15000.0,23.0,diesel,85691198-8,Martin Wilkins,male,46.0,8.0,conservative,7.0,20792581.0,37.54,0,5730
28411080,R-25a62039,2019-02-12 07:00:00,2019-02-12 20:27:00,0,28.0,8.5,0.0,59.75,4.5,1017.25,Heavy snow,2019-02-12 20:00:00,2019-02-12 07:00:00,C-b25a09de,C-927ceb5e,672.64,13.45,34.0,6.0,Moderate or heavy freezing rain,0.0,93.0,3.0,1017.0,19.0,19.0,Blizzard,0.0,83.0,0.0,1015.0,1955.3636363636363,0.0,9.0,3000.0,22.0,diesel,b950f2d6-0,Katie Armstrong,female,45.0,14.0,conservative,6.0,28411080.0,42.94,0,5731
31295807,R-9238cbe5,2019-01-31 07:00:00,2019-01-31 15:50:24,0,33.333333333333336,14.333333333333334,0.0,72.33333333333333,5.0,1014.6666666666666,Moderate or heavy snow showers,2019-01-31 16:00:00,2019-01-31 07:00:00,C-84f378bb,C-ef47bdcd,442.12,8.84,21.0,11.0,Overcast,0.0,61.0,6.0,1022.0,39.0,6.0,Partly cloudy,0.0,37.0,6.0,1012.0,2135.4444444444443,0.0,13.0,3000.0,25.0,diesel,a484098f-c,Brendan Mcdowell,male,52.0,16.0,conservative,7.0,31295807.0,54.78,0,5732
59301367,R-b5a32b38,2019-02-06 07:00:00,2019-02-06 19:37:12,0,53.0,6.25,0.0,65.75,6.0,1018.5,Clear,2019-02-06 20:00:00,2019-02-06 07:00:00,C-e5bfb4e5,C-84f378bb,631.07,12.62,14.0,4.0,Mist,0.0,94.0,3.0,1019.0,34.0,11.0,Light freezing rain,0.0,58.0,4.0,1013.0,1904.7692307692307,0.0,9.0,6000.0,15.0,gas,c19bf3c7-f,Robert Mcdonald,male,52.0,13.0,conservative,8.0,59301367.0,46.56,0,5733
